Brand,Model,Engine_Type,Transmission,Driven_Kms,Price_In_Lakhs,Location,State,is_BH_series,Car_Age,is_top_trim
Maruti,Swift,Diesel,Manual,200476,3.71,Hyderabad,Telangana,0,10,1
Tata,NEXON,Diesel,Manual,76817,6.33,Hyderabad,Andhra Pradesh,0,5,1
Hyundai,Eon,Petrol,Manual,89970,1.22,Hyderabad,Andhra Pradesh,0,13,0
Maruti,Dzire,Petrol,Manual,95482,4.32,Hyderabad,Telangana,0,6,0
Hyundai,Grand i10,Petrol,Manual,33977,2.43,Hyderabad,Telangana,0,10,0
Hyundai,i10,Petrol,Manual,67370,1.69,Hyderabad,Andhra Pradesh,0,13,0
Renault,TRIBER,Petrol,Manual,86686,5.25,Hyderabad,Telangana,0,3,0
Chevrolet,Beat,Petrol,Manual,60000,0.61,Hyderabad,Karnataka,0,13,0
Maruti,Ciaz,Petrol,Manual,37882,4.68,Hyderabad,Telangana,0,5,0
KIA,SELTOS,Petrol,Manual,30420,8.0,Hyderabad,Haryana,0,5,0
Maruti,Swift Dzire,Petrol,Manual,140424,2.98,Hyderabad,Andhra Pradesh,0,12,0
Hyundai,AURA,Petrol,Manual,82220,4.95,Hyderabad,Telangana,0,4,0
Volkswagen,Polo,Diesel,Manual,123287,2.25,Hyderabad,Andhra Pradesh,0,12,1
Hyundai,Grand i10,Petrol,Manual,94191,2.9,Hyderabad,Andhra Pradesh,0,11,0
Maruti,Wagon R 1.0,Petrol,Manual,120913,2.65,Hyderabad,Telangana,0,7,0
Maruti,Wagon R 1.0,Petrol,Manual,80827,2.56,Hyderabad,Andhra Pradesh,0,8,0
Maruti,Celerio,Petrol,Manual,85283,2.36,Hyderabad,Telangana,0,6,0
Tata,NEXON,Petrol,Auto,64212,6.5,Hyderabad,Telangana,0,6,0
Tata,Tiago,Petrol,Auto,51321,3.4,Hyderabad,Telangana,0,8,0
Nissan,Micra,Diesel,Manual,115844,1.2,Hyderabad,Andhra Pradesh,0,14,1
Maruti,Alto K10,Petrol,Manual,24000,2.15,Hyderabad,Telangana,0,11,0
Maruti,Wagon R 1.0,CNG,Manual,109457,2.58,Hyderabad,Andhra Pradesh,0,12,0
Ford,Figo Aspire,Diesel,Manual,157628,2.6,Hyderabad,Andhra Pradesh,0,10,0
Nissan,Other,Diesel,Manual,169689,2.84,Hyderabad,Telangana,0,11,1
Hyundai,Creta,Diesel,Auto,65115,7.96,Hyderabad,Telangana,0,7,1
Skoda,Rapid,Diesel,Manual,132355,2.2,Hyderabad,Andhra Pradesh,0,13,1
Tata,Zest,Diesel,Manual,129490,2.5,Hyderabad,Telangana,0,7,0
Hyundai,i10,Petrol,Manual,69285,1.69,Hyderabad,Andhra Pradesh,0,13,0
Other,Redi Go,Petrol,Manual,42417,2.6,Hyderabad,Andhra Pradesh,0,5,0
Tata,NEXON,Petrol,Auto,31395,6.32,Hyderabad,Uttar Pradesh,0,5,1
Maruti,Ritz,Petrol,Manual,147744,2.27,Hyderabad,Andhra Pradesh,0,11,0
Hyundai,i20,Diesel,Manual,125489,1.42,Hyderabad,Andhra Pradesh,0,14,0
Maruti,Swift Dzire,Diesel,Manual,178576,3.33,Hyderabad,Telangana,0,8,0
KIA,SONET,Petrol,Manual,13078,7.52,Hyderabad,Maharashtra,0,1,0
Skoda,Rapid,Diesel,Manual,92449,1.92,Hyderabad,Andhra Pradesh,0,13,0
Maruti,Alto K10,Petrol,Manual,95603,1.95,Hyderabad,Telangana,0,9,0
Renault,Duster,Diesel,Manual,73464,1.94,Hyderabad,Andhra Pradesh,0,13,0
Other,Redi Go,Petrol,Manual,19961,2.05,Hyderabad,Telangana,0,6,0
Other,Other,Diesel,Auto,92452,3.82,Hyderabad,Telangana,0,14,0
Maruti,Celerio,Petrol,Manual,66610,2.5,Hyderabad,Telangana,0,9,0
Maruti,Swift,Diesel,Manual,74432,1.71,Hyderabad,Andhra Pradesh,0,14,0
Renault,Duster,Petrol,Manual,44680,3.01,Hyderabad,Maharashtra,0,12,0
Mahindra,Other,Diesel,Manual,119350,2.43,Hyderabad,Telangana,0,13,0
Maruti,Alto K10,Petrol,Manual,87350,1.76,Hyderabad,Andhra Pradesh,0,11,0
Honda,Brio,Petrol,Manual,91145,1.8,Hyderabad,Telangana,0,12,0
Hyundai,i20,Petrol,Manual,112500,1.96,Hyderabad,Andhra Pradesh,0,13,1
Maruti,Celerio,Petrol,Manual,90342,2.5,Hyderabad,Telangana,0,10,1
Maruti,Swift,Petrol,Auto,75311,4.19,Hyderabad,Telangana,0,7,1
Volkswagen,Polo,Petrol,Manual,90142,4.5,Hyderabad,Telangana,0,6,0
Hyundai,i10,Petrol,Manual,99318,1.81,Hyderabad,Andhra Pradesh,0,13,0
Tata,Other,Diesel,Manual,78991,1.03,Hyderabad,Andhra Pradesh,0,14,0
Renault,Kwid,Petrol,Auto,23185,2.83,Hyderabad,Telangana,0,7,1
Hyundai,Creta,Diesel,Manual,46348,10.54,Hyderabad,Telangana,0,3,0
Hyundai,Grand i10,Petrol,Manual,155955,3.0,Hyderabad,Telangana,0,8,1
Maruti,Dzire,Petrol,Manual,63582,5.68,Hyderabad,Telangana,0,5,0
Skoda,Rapid,Petrol,Manual,37198,5.4,Hyderabad,Telangana,0,5,0
Mahindra,XUV300,Petrol,Manual,56450,4.5,Hyderabad,Telangana,0,5,0
Maruti,Alto K10,Petrol,Manual,116344,2.32,Hyderabad,Andhra Pradesh,0,10,0
Hyundai,Eon,Petrol,Manual,56120,0.89,Hyderabad,Delhi,0,13,0
Nissan,Micra,Petrol,Auto,114099,1.95,Hyderabad,Andhra Pradesh,0,12,1
Hyundai,i10,Petrol,Manual,63938,1.28,Hyderabad,Gujarat,0,14,0
Honda,Other,Petrol,Auto,68900,1.44,Hyderabad,Maharashtra,0,14,1
Hyundai,Elite i20,CNG,Manual,108165,3.95,Hyderabad,Goa,0,8,1
Maruti,Alto 800,Petrol,Manual,78563,2.25,Hyderabad,Telangana,0,7,0
Renault,Duster,Diesel,Manual,150043,2.44,Hyderabad,Andhra Pradesh,0,12,0
Maruti,Swift,Petrol,Manual,150000,4.0,Hyderabad,Telangana,0,10,1
Maruti,Celerio,Petrol,Auto,65667,3.26,Hyderabad,Telangana,0,7,1
Tata,PUNCH,Petrol,Manual,66990,5.9,Hyderabad,Tamil Nadu,0,2,0
Hyundai,i10,Petrol,Manual,161261,2.5,Hyderabad,Telangana,0,11,1
Tata,NEXON,Petrol,Manual,66646,5.38,Hyderabad,Telangana,0,6,0
Tata,Other,Petrol,Manual,60766,0.53,Hyderabad,Andhra Pradesh,0,14,0
Toyota,Other,Others,Auto,68198,11.91,Hyderabad,Maharashtra,0,8,0
Tata,Zest,Petrol,Manual,109000,2.2,Hyderabad,Telangana,0,9,0
Maruti,Alto 800,Petrol,Manual,66381,1.42,Hyderabad,Andhra Pradesh,0,12,0
Hyundai,i20,Petrol,Manual,82118,2.1,Hyderabad,Andhra Pradesh,0,14,1
Mahindra,Thar,Diesel,Auto,71447,12.22,Hyderabad,Telangana,0,3,1
Other,Other,Petrol,Manual,55005,1.6,Hyderabad,Andhra Pradesh,0,8,0
Honda,Jazz,Petrol,Manual,85547,3.09,Hyderabad,Telangana,0,9,0
Toyota,Etios,Diesel,Manual,353809,2.6,Hyderabad,Telangana,0,10,0
Renault,Kwid,Petrol,Manual,300000,3.27,Hyderabad,Telangana,0,7,0
Hyundai,Xcent,Petrol,Manual,114377,2.6,Hyderabad,Andhra Pradesh,0,11,0
Hyundai,Eon,Petrol,Manual,71159,1.25,Hyderabad,Andhra Pradesh,0,13,0
Mahindra,Scorpio,Diesel,Manual,152660,5.44,Hyderabad,Andhra Pradesh,0,9,0
Volkswagen,Vento,Petrol,Manual,68204,3.0,Hyderabad,Tamil Nadu,0,11,1
Maruti,Dzire,Diesel,Manual,91355,5.11,Hyderabad,Telangana,0,8,0
Maruti,Ciaz,Petrol,Manual,134166,3.53,Hyderabad,Telangana,0,10,1
Tata,TIGOR,Petrol,Manual,165236,3.22,Hyderabad,Telangana,0,8,0
Maruti,Wagon R 1.0,Petrol,Manual,77268,2.79,Hyderabad,Telangana,0,8,0
Tata,NEXON,Petrol,Auto,29836,7.7,Hyderabad,Telangana,0,2,0
Hyundai,i20,Petrol,Manual,85396,2.44,Hyderabad,Telangana,0,12,1
Volkswagen,Vento,Diesel,Manual,154714,1.9,Hyderabad,Andhra Pradesh,0,13,1
Renault,Kwid,CNG,Manual,95837,2.91,Hyderabad,Haryana,0,5,0
Maruti,Swift,Petrol,Manual,9990,6.26,Hyderabad,Telangana,0,1,0
Renault,Kiger,Petrol,Manual,19689,5.4,Hyderabad,Telangana,0,2,0
Renault,Kwid,Petrol,Auto,14505,2.94,Hyderabad,Telangana,0,7,1
Skoda,Rapid,Diesel,Auto,143927,5.4,Hyderabad,Telangana,0,8,1
Maruti,Swift Dzire,Petrol,Manual,87436,2.68,Hyderabad,Andhra Pradesh,0,14,1
Hyundai,Creta,Diesel,Manual,158757,5.1,Hyderabad,Telangana,0,9,1
Hyundai,NEW I20,Petrol,Manual,158987,5.13,Hyderabad,Telangana,0,4,1
Nissan,Micra,Petrol,Manual,101771,1.57,Hyderabad,Andhra Pradesh,0,14,0
Maruti,Alto K10,Petrol,Manual,81152,2.32,Hyderabad,Telangana,0,8,0
Maruti,Swift Dzire,Petrol,Manual,100819,3.38,Hyderabad,Andhra Pradesh,0,11,0
Tata,NEXON,Petrol,Auto,46802,7.95,Hyderabad,Maharashtra,0,2,1
Maruti,Swift,Diesel,Manual,74473,3.75,Hyderabad,Telangana,0,10,0
Mahindra,Kuv100,Petrol,Manual,77500,2.81,Hyderabad,Telangana,0,9,0
Honda,City,Diesel,Manual,87474,4.2,Hyderabad,Telangana,0,9,0
Maruti,Swift Dzire,Petrol,Manual,13142,2.69,Hyderabad,Maharashtra,0,12,0
Hyundai,Elite i20,Petrol,Manual,12935,4.84,Hyderabad,Telangana,0,8,1
Maruti,Wagon R 1.0,Petrol,Manual,62805,2.76,Hyderabad,Telangana,0,8,0
Maruti,Alto 800,Petrol,Manual,25386,2.14,Hyderabad,Andhra Pradesh,0,8,0
Hyundai,NEW I20,Petrol,Auto,15156,7.77,Hyderabad,Telangana,0,3,1
Renault,Other,Petrol,Manual,39361,1.7,Hyderabad,Telangana,0,9,0
Volkswagen,Other,Diesel,Manual,160650,3.86,Hyderabad,Andhra Pradesh,0,13,1
Hyundai,Verna,Diesel,Manual,130140,2.06,Hyderabad,Andhra Pradesh,0,14,0
Maruti,S Cross,Diesel,Manual,139941,5.5,Hyderabad,Andhra Pradesh,0,8,0
Hyundai,Eon,Petrol,Manual,53105,1.61,Hyderabad,Andhra Pradesh,0,13,0
Maruti,XL6,Petrol,Manual,40798,7.49,Hyderabad,Telangana,0,5,0
Other,Other,Petrol,Manual,51508,4.3,Hyderabad,Telangana,0,3,0
Hyundai,Elite i20,Petrol,Manual,89517,3.66,Hyderabad,Telangana,0,10,1
Hyundai,Elite i20,Diesel,Manual,104149,4.89,Hyderabad,Telangana,0,6,1
Maruti,Baleno,Petrol,Auto,10888,7.88,Hyderabad,Telangana,0,1,1
Toyota,Etios,Diesel,Manual,246836,3.21,Hyderabad,Telangana,0,10,0
Maruti,Ertiga,Diesel,Manual,208487,6.33,Hyderabad,Telangana,0,9,1
Maruti,Alto 800,Petrol,Manual,38131,2.0,Hyderabad,Telangana,0,6,0
Renault,TRIBER,Petrol,Manual,65453,5.09,Hyderabad,Telangana,0,5,0
Maruti,Swift,Diesel,Manual,141833,2.58,Hyderabad,Andhra Pradesh,0,13,0
Maruti,Swift Dzire,Diesel,Manual,142197,3.87,Hyderabad,Telangana,0,11,0
Ford,Figo,Diesel,Manual,121237,1.2,Hyderabad,Andhra Pradesh,0,13,1
Maruti,Ritz,Diesel,Manual,96000,1.7,Hyderabad,Telangana,0,9,0
Honda,Amaze,Petrol,Manual,65255,3.87,Hyderabad,Telangana,0,8,0
Hyundai,i20,Diesel,Manual,147967,1.64,Hyderabad,Andhra Pradesh,0,13,1
Maruti,Celerio,Petrol,Auto,153380,3.26,Hyderabad,Telangana,0,9,1
Maruti,Ritz,Petrol,Manual,79844,2.0,Hyderabad,Telangana,0,11,0
Hyundai,NEW SANTRO,Petrol,Manual,27632,3.93,Hyderabad,Telangana,0,4,1
Hyundai,i20 Active,Petrol,Manual,98368,3.84,Hyderabad,Telangana,0,10,0
Hyundai,i20,Petrol,Manual,72785,2.5,Hyderabad,Andhra Pradesh,0,13,1
Maruti,Swift,Diesel,Manual,147633,2.56,Hyderabad,Andhra Pradesh,0,13,0
Maruti,Swift,Petrol,Manual,59668,3.83,Hyderabad,Telangana,0,9,0
Honda,Amaze,Petrol,Manual,82967,4.53,Hyderabad,Telangana,0,7,0
Renault,Kiger,Petrol,Manual,29391,5.69,Hyderabad,Telangana,0,3,0
Ford,Figo,Diesel,Manual,94150,1.34,Hyderabad,Andhra Pradesh,0,13,1
Hyundai,i20,Diesel,Manual,98728,1.8,Hyderabad,Andhra Pradesh,0,15,1
Maruti,Dzire,Diesel,Auto,76000,6.37,Hyderabad,Telangana,0,8,1
Volkswagen,Vento,Diesel,Manual,132490,2.68,Hyderabad,Andhra Pradesh,0,13,1
Renault,Kwid,Petrol,Auto,39452,4.18,Hyderabad,Telangana,0,2,1
Tata,Zest,Petrol,Manual,47562,2.6,Hyderabad,Telangana,0,10,0
Hyundai,Elite i20,Petrol,Manual,70166,3.96,Hyderabad,Telangana,0,10,1
Ford,Figo,Diesel,Manual,101976,1.14,Hyderabad,Andhra Pradesh,0,13,1
Renault,Duster,Diesel,Manual,167058,3.13,Hyderabad,Andhra Pradesh,0,12,0
Maruti,Swift Dzire,Diesel,Manual,118103,3.78,Hyderabad,Gujarat,0,9,0
Hyundai,i10,Petrol,Manual,94334,2.0,Hyderabad,Karnataka,0,14,1
Ford,Figo,Diesel,Manual,87870,1.11,Hyderabad,Andhra Pradesh,0,13,0
Tata,Tiago,Petrol,Auto,67507,3.75,Hyderabad,Telangana,0,7,0
Tata,Other,Diesel,Manual,115864,1.87,Hyderabad,Telangana,0,8,0
Hyundai,GRAND I10 NIOS,Petrol,Manual,25060,4.91,Hyderabad,Maharashtra,0,5,1
Maruti,Ertiga,Petrol,Manual,96042,8.61,Hyderabad,Telangana,0,7,0
Toyota,Etios,Diesel,Manual,228504,3.1,Hyderabad,Telangana,0,10,0
Hyundai,Creta,Petrol,Auto,139300,10.5,Hyderabad,Telangana,0,5,1
Maruti,Celerio,Diesel,Manual,117132,1.66,Hyderabad,Haryana,0,10,1
Mahindra,XUV500,Diesel,Manual,143599,4.78,Hyderabad,Andhra Pradesh,0,9,0
Tata,Other,Petrol,Manual,12345,0.55,Hyderabad,Andhra Pradesh,0,14,0
Hyundai,Grand i10,Petrol,Manual,58622,2.87,Hyderabad,Andhra Pradesh,0,12,1
Maruti,Ritz,Diesel,Manual,86255,1.45,Hyderabad,Andhra Pradesh,0,14,0
Maruti,Swift,Petrol,Manual,126570,3.73,Hyderabad,Telangana,0,11,1
Hyundai,i10,Petrol,Manual,86283,2.43,Hyderabad,Andhra Pradesh,0,12,1
Chevrolet,Other,Petrol,Manual,76327,2.02,Hyderabad,Andhra Pradesh,0,12,0
Maruti,Swift Dzire,Diesel,Manual,142153,2.14,Hyderabad,Andhra Pradesh,0,13,0
Hyundai,i20,Petrol,Manual,63306,1.94,Hyderabad,Delhi,0,12,1
Toyota,Etios,Petrol,Manual,76973,2.27,Hyderabad,Andhra Pradesh,0,14,0
Hyundai,i20,Diesel,Manual,264444,2.17,Hyderabad,Andhra Pradesh,0,12,1
Tata,Other,Diesel,Manual,131497,1.27,Hyderabad,Telangana,0,14,0
Hyundai,i10,Petrol,Manual,126704,2.34,Hyderabad,Telangana,0,10,1
Maruti,Ciaz,Petrol,Manual,50654,5.0,Hyderabad,Telangana,0,6,0
Hyundai,Grand i10,Diesel,Manual,137134,2.94,Hyderabad,Telangana,0,11,1
Maruti,Swift,Petrol,Manual,95929,3.0,Hyderabad,Andhra Pradesh,0,12,0
Hyundai,Xcent,Petrol,Manual,84799,2.83,Hyderabad,Telangana,0,10,0
Nissan,Other,Petrol,Manual,78657,1.89,Hyderabad,Andhra Pradesh,0,13,0
Renault,Kiger,Petrol,Auto,42319,5.21,Hyderabad,Telangana,0,4,1
Maruti,Wagon R 1.0,CNG,Manual,75207,1.82,Hyderabad,Andhra Pradesh,0,13,0
Ford,Other,Diesel,Manual,204458,1.42,Hyderabad,Karnataka,0,14,0
Tata,NEXON,Petrol,Auto,94372,6.5,Hyderabad,Telangana,0,6,0
Maruti,Wagon R 1.0,Petrol,Manual,68005,3.04,Hyderabad,Telangana,0,11,0
Other,Redi Go,Petrol,Manual,107129,1.2,Hyderabad,Telangana,0,9,0
Hyundai,Eon,Petrol,Manual,106644,1.62,Hyderabad,Telangana,0,11,0
Mahindra,Other,Diesel,Manual,107075,3.15,Hyderabad,Telangana,0,11,0
Ford,Figo Aspire,Diesel,Manual,128883,2.94,Hyderabad,Telangana,0,9,1
Skoda,Rapid,Petrol,Manual,60421,4.12,Hyderabad,Maharashtra,0,8,0
Maruti,Alto,Petrol,Manual,63173,0.85,Hyderabad,Andhra Pradesh,0,15,0
Maruti,Swift,Petrol,Manual,62065,3.85,Hyderabad,Telangana,0,10,1
Maruti,Swift,Diesel,Manual,109439,3.28,Hyderabad,Andhra Pradesh,0,10,0
Maruti,Eeco,CNG,Manual,132453,1.65,Hyderabad,Andhra Pradesh,0,14,0
Maruti,Wagon R 1.0,CNG,Manual,99154,1.44,Hyderabad,Andhra Pradesh,0,14,0
Hyundai,Verna,Petrol,Manual,83801,3.4,Hyderabad,Telangana,0,11,0
Maruti,Wagon R 1.0,Petrol,Manual,81330,2.0,Hyderabad,Andhra Pradesh,0,13,0
Maruti,Swift Dzire,Diesel,Manual,117007,4.2,Hyderabad,Telangana,0,9,0
Ford,Ecosport,Petrol,Manual,98447,3.01,Hyderabad,Andhra Pradesh,0,11,1
Honda,City,Petrol,Auto,128407,5.6,Hyderabad,Telangana,0,8,1
Maruti,Swift,Diesel,Manual,148032,1.78,Hyderabad,Andhra Pradesh,0,14,0
Maruti,Swift,Petrol,Manual,122860,3.52,Hyderabad,Andhra Pradesh,0,10,0
Maruti,Alto K10,Petrol,Auto,14563,3.08,Hyderabad,Telangana,0,7,1
Tata,ALTROZ,Petrol,Manual,26222,7.11,Hyderabad,Telangana,0,3,1
Nissan,MAGNITE,Petrol,Manual,57789,4.95,Hyderabad,Telangana,0,3,0
Hyundai,i10,Petrol,Manual,43412,1.74,Hyderabad,Andhra Pradesh,0,14,1
Maruti,Baleno,Petrol,Manual,62348,5.87,Hyderabad,Telangana,0,4,0
Other,Other,Petrol,Auto,57366,8.73,Hyderabad,Haryana,0,10,0
Maruti,Ertiga,Petrol,Manual,110644,7.3,Hyderabad,Telangana,0,5,1
Maruti,Swift,Diesel,Manual,163932,2.87,Hyderabad,Andhra Pradesh,0,12,0
Tata,Tiago,Petrol,Manual,39300,3.23,Hyderabad,Haryana,0,7,0
Skoda,Rapid,Diesel,Manual,173692,4.5,Hyderabad,Telangana,0,8,0
Mahindra,Other,Diesel,Manual,75817,3.75,Hyderabad,Andhra Pradesh,0,6,0
Chevrolet,Other,Petrol,Manual,54750,1.53,Hyderabad,Andhra Pradesh,0,12,0
Hyundai,Elite i20,Petrol,Manual,45510,5.39,Hyderabad,Telangana,0,7,1
Maruti,Swift,CNG,Manual,22329,6.28,Hyderabad,Telangana,0,2,0
Other,Redi Go,Petrol,Manual,69410,2.43,Hyderabad,Telangana,0,4,0
Renault,Kwid,Petrol,Manual,53403,2.48,Hyderabad,Telangana,0,7,0
Hyundai,Grand i10,Petrol,Manual,81927,3.66,Hyderabad,Telangana,0,6,1
Toyota,Etios,Petrol,Manual,77799,1.78,Hyderabad,Telangana,0,14,0
Maruti,Swift,Diesel,Manual,128103,3.95,Hyderabad,Telangana,0,10,0
Maruti,Grand Vitara,Petrol,Manual,38160,9.21,Hyderabad,Telangana,0,1,0
Honda,City,Petrol,Manual,127364,5.32,Hyderabad,Telangana,0,9,0
Tata,Tiago,Diesel,Manual,133092,2.87,Hyderabad,Telangana,0,9,0
Maruti,Alto 800,Petrol,Manual,79701,1.87,Hyderabad,Telangana,0,9,0
Nissan,MAGNITE,Petrol,Manual,25001,5.67,Hyderabad,Telangana,0,3,0
Maruti,Celerio,Petrol,Manual,96859,2.41,Hyderabad,Telangana,0,6,0
Maruti,Swift,Diesel,Manual,120003,2.5,Hyderabad,Andhra Pradesh,0,12,0
Maruti,Wagon R 1.0,Petrol,Manual,55988,1.5,Hyderabad,Madhya Pradesh,0,14,0
Ford,Figo Aspire,Diesel,Manual,121808,2.74,Hyderabad,Telangana,0,9,0
Ford,Figo,Diesel,Manual,178003,1.09,Hyderabad,Andhra Pradesh,0,14,1
Maruti,Wagon R 1.0,Petrol,Manual,39819,2.35,Hyderabad,Andhra Pradesh,0,12,0
Renault,Kwid,Petrol,Auto,27662,2.74,Hyderabad,Telangana,0,8,1
Toyota,Corolla Altis,Diesel,Manual,87237,2.49,Hyderabad,Telangana,0,13,0
Hyundai,i10,Petrol,Manual,64145,2.12,Hyderabad,Andhra Pradesh,0,12,1
Hyundai,Elite i20,Petrol,Manual,47947,4.05,Hyderabad,Telangana,0,9,1
Hyundai,Grand i10,Diesel,Manual,144544,2.59,Hyderabad,Telangana,0,9,1
Hyundai,i10,Petrol,Manual,61166,2.1,Hyderabad,Telangana,0,10,1
Ford,Other,Diesel,Manual,95597,2.02,Hyderabad,Andhra Pradesh,0,13,0
Hyundai,i20,Petrol,Manual,61916,3.42,Hyderabad,Karnataka,0,13,1
Maruti,Ertiga,Diesel,Manual,162536,3.66,Hyderabad,Andhra Pradesh,0,12,0
Honda,Jazz,Petrol,Manual,65653,3.67,Hyderabad,Telangana,0,9,0
Tata,PUNCH,Petrol,Auto,34972,6.5,Hyderabad,Telangana,0,4,1
Hyundai,Creta,Diesel,Manual,67472,9.74,Hyderabad,Telangana,0,5,0
Maruti,Alto K10,Petrol,Manual,87861,2.04,Hyderabad,Delhi,0,7,0
Honda,City,Petrol,Manual,101851,2.25,Hyderabad,Andhra Pradesh,0,13,0
Nissan,Other,Diesel,Manual,110557,1.55,Hyderabad,Andhra Pradesh,0,13,0
Skoda,Other,Diesel,Manual,131121,2.2,Hyderabad,Andhra Pradesh,0,14,0
Hyundai,i20,Diesel,Manual,151741,1.71,Hyderabad,Andhra Pradesh,0,14,1
Maruti,Swift,Petrol,Manual,29633,7.41,Hyderabad,Telangana,0,1,1
Nissan,Micra,Diesel,Manual,118249,2.17,Hyderabad,Telangana,0,11,0
Hyundai,Grand i10,Diesel,Manual,73971,4.02,Hyderabad,Telangana,0,7,1
Maruti,Swift,Petrol,Manual,173572,4.13,Hyderabad,Telangana,0,8,0
Renault,TRIBER,Petrol,Manual,121873,4.59,Hyderabad,Telangana,0,5,0
Maruti,Swift,Petrol,Manual,63754,3.28,Hyderabad,Andhra Pradesh,0,11,0
Maruti,Swift,Diesel,Manual,157347,3.03,Hyderabad,Andhra Pradesh,0,12,0
Maruti,Swift,Petrol,Auto,9378,7.5,Hyderabad,Telangana,0,2,1
Skoda,Octavia,Diesel,Auto,107739,6.78,Hyderabad,Telangana,0,9,1
Maruti,Ritz,Petrol,Manual,75165,1.92,Hyderabad,Andhra Pradesh,0,14,0
Hyundai,i10,Petrol,Manual,63304,1.56,Hyderabad,Andhra Pradesh,0,14,1
Mahindra,XUV500,Diesel,Manual,109740,3.21,Hyderabad,Andhra Pradesh,0,13,0
Renault,Kwid,Petrol,Manual,54477,2.39,Hyderabad,Telangana,0,6,0
Hyundai,Eon,Petrol,Manual,55349,1.66,Hyderabad,Andhra Pradesh,0,13,0
Honda,WR-V,Petrol,Manual,105513,4.37,Hyderabad,Telangana,0,8,0
Maruti,Wagon R 1.0,CNG,Manual,120279,1.42,Hyderabad,Andhra Pradesh,0,14,0
Tata,Other,Diesel,Manual,172395,1.22,Hyderabad,Telangana,0,10,0
Hyundai,i20,Petrol,Manual,189458,2.0,Hyderabad,Andhra Pradesh,0,14,1
Chevrolet,Other,Petrol,Manual,71346,0.94,Hyderabad,Andhra Pradesh,0,13,0
Maruti,Swift Dzire,Diesel,Manual,91559,3.35,Hyderabad,Telangana,0,8,0
Hyundai,NEW SANTRO,Petrol,Manual,51083,3.3,Hyderabad,Telangana,0,7,1
Hyundai,Elite i20,Diesel,Manual,133257,4.43,Hyderabad,Telangana,0,10,1
Hyundai,i20,Diesel,Manual,92907,2.5,Hyderabad,Andhra Pradesh,0,12,1
Maruti,Swift Dzire,Diesel,Manual,163029,3.73,Hyderabad,Andhra Pradesh,0,11,0
Maruti,Alto,Petrol,Manual,21670,1.29,Hyderabad,Andhra Pradesh,0,14,0
Tata,Zest,Petrol,Manual,105712,1.6,Hyderabad,Haryana,0,11,0
Renault,Kwid,Petrol,Manual,16529,3.89,Hyderabad,Telangana,0,4,0
Honda,City,Petrol,Manual,125815,4.84,Hyderabad,Andhra Pradesh,0,9,0
Renault,Other,Petrol,Manual,101693,1.87,Hyderabad,Telangana,0,9,0
Honda,City,Diesel,Manual,185534,4.18,Hyderabad,Telangana,0,11,0
Volkswagen,Polo,Petrol,Manual,88394,4.62,Hyderabad,Telangana,0,5,0
Nissan,MAGNITE,Petrol,Auto,32482,6.75,Hyderabad,Telangana,0,4,1
Maruti,Ritz,Diesel,Manual,99343,1.72,Hyderabad,Andhra Pradesh,0,13,0
Hyundai,Grand i10,Diesel,Manual,182080,2.39,Hyderabad,Andhra Pradesh,0,11,0
Chevrolet,Other,Diesel,Manual,352866,1.15,Hyderabad,Telangana,0,11,0
Hyundai,Creta,Diesel,Manual,101754,8.53,Hyderabad,Andhra Pradesh,0,9,0
Volkswagen,Polo,Diesel,Manual,123324,2.37,Hyderabad,Telangana,0,12,1
Renault,Duster,Diesel,Manual,113948,2.15,Hyderabad,Andhra Pradesh,0,13,0
Tata,Other,Diesel,Manual,147591,0.65,Hyderabad,Telangana,0,9,0
Ford,Other,Petrol,Auto,70382,1.96,Hyderabad,Andhra Pradesh,0,13,1
Hyundai,Verna,Diesel,Manual,140801,1.81,Hyderabad,Andhra Pradesh,0,15,0
Maruti,Alto K10,Petrol,Manual,117772,1.42,Hyderabad,Andhra Pradesh,0,14,0
Hyundai,i20 Active,Petrol,Manual,58903,5.29,Hyderabad,Telangana,0,7,0
Hyundai,i10,Petrol,Manual,86407,2.38,Hyderabad,Telangana,0,11,1
Maruti,Swift,Petrol,Manual,49107,4.83,Hyderabad,Andhra Pradesh,0,5,0
Hyundai,Creta,Diesel,Manual,95194,9.35,Hyderabad,Telangana,0,8,0
Maruti,Other,Petrol,Manual,67437,2.69,Hyderabad,Andhra Pradesh,0,12,0
Maruti,Other,Petrol,Manual,73156,1.65,Hyderabad,Andhra Pradesh,0,14,1
Maruti,Wagon R 1.0,Petrol,Auto,61437,3.41,Hyderabad,Telangana,0,8,1
Jeep,Compass,Diesel,Manual,114776,7.69,Hyderabad,Telangana,0,7,0
Maruti,Swift Dzire,Diesel,Manual,249634,2.81,Hyderabad,Telangana,0,13,1
Hyundai,Elite i20,Petrol,Manual,126137,3.79,Hyderabad,Telangana,0,10,1
Hyundai,Elite i20,Petrol,Manual,156080,3.82,Hyderabad,Telangana,0,10,1
Skoda,Other,Diesel,Manual,74336,1.62,Hyderabad,Andhra Pradesh,0,15,0
Hyundai,i10,Petrol,Manual,85194,1.88,Hyderabad,Andhra Pradesh,0,14,1
Volkswagen,Vento,Diesel,Manual,164971,2.68,Hyderabad,Andhra Pradesh,0,12,1
Maruti,Swift Dzire,Diesel,Manual,286311,1.96,Hyderabad,Andhra Pradesh,0,14,0
